Datetime,Datetime2,Intensity,UV Index,Voltage
15:13:52.19,25/7/22 15:18:12,0.15,0,0.1
15:13:51.12,25/7/22 15:18:11,0.15,0,0.1
15:13:50.07,25/7/22 15:18:10,0.16,0,0.11
15:13:49.00,25/7/22 15:18:9,0.16,0,0.11
15:13:47.93,25/7/22 15:18:8,0.15,0,0.1
15:13:46.86,25/7/22 15:18:7,0.16,0,0.11
15:13:45.79,25/7/22 15:18:6,0.15,0,0.1
15:13:44.74,25/7/22 15:18:5,0.15,0,0.1
15:13:43.69,25/7/22 15:18:4,0.15,0,0.1
15:13:42.65,25/7/22 15:18:3,0.15,0,0.1
15:13:41.61,25/7/22 15:18:2,0.15,0,0.1
15:13:40.55,25/7/22 15:18:1,0.15,0,0.1
15:13:39.47,25/7/22 15:18:0,0.16,0,0.11
15:13:38.40,25/7/22 15:17:59,0.15,0,0.1
15:13:37.33,25/7/22 15:17:58,0.16,0,0.11
15:13:36.28,25/7/22 15:17:57,0.15,0,0.1
15:13:35.24,25/7/22 15:17:56,0.15,0,0.1
15:13:34.16,25/7/22 15:17:54,0.15,0,0.1
15:13:33.09,25/7/22 15:17:53,0.15,0,0.1
15:13:32.05,25/7/22 15:17:52,0.15,0,0.1
15:13:30.98,25/7/22 15:17:51,0.15,0,0.1
15:13:29.91,25/7/22 15:17:50,0.15,0,0.1
15:13:28.86,25/7/22 15:17:49,0.15,0,0.1
15:13:27.82,25/7/22 15:17:48,0.15,0,0.1
15:13:26.77,25/7/22 15:17:47,0.15,0,0.1
15:13:25.70,25/7/22 15:17:46,0.15,0,0.1
15:13:24.65,25/7/22 15:17:45,0.16,0,0.11
15:13:23.58,25/7/22 15:17:44,0.16,0,0.11
15:13:22.51,25/7/22 15:17:43,0.15,0,0.1
15:13:21.44,25/7/22 15:17:42,0.15,0,0.1
15:13:20.39,25/7/22 15:17:41,0.16,0,0.11
15:13:19.35,25/7/22 15:17:40,0.16,0,0.11
15:13:18.31,25/7/22 15:17:39,0.16,0,0.11
15:13:17.25,25/7/22 15:17:38,0.16,0,0.11
15:13:16.17,25/7/22 15:17:36,0.15,0,0.1
15:13:15.10,25/7/22 15:17:35,0.16,0,0.11
15:13:14.03,25/7/22 15:17:34,0.15,0,0.1
15:13:12.95,25/7/22 15:17:33,0.15,0,0.1
15:13:11.92,25/7/22 15:17:32,0.15,0,0.1
15:13:10.84,25/7/22 15:17:31,0.15,0,0.1
15:13:09.80,25/7/22 15:17:30,0.16,0,0.11
15:13:08.73,25/7/22 15:17:29,0.16,0,0.11
15:13:07.68,25/7/22 15:17:28,0.15,0,0.1
15:13:06.63,25/7/22 15:17:27,0.15,0,0.1
15:13:05.58,25/7/22 15:17:26,0.15,0,0.1
15:13:04.52,25/7/22 15:17:25,0.15,0,0.1
15:13:03.47,25/7/22 15:17:24,0.16,0,0.11
15:13:02.40,25/7/22 15:17:23,0.16,0,0.11
15:13:01.35,25/7/22 15:17:22,0.15,0,0.1
15:13:00.32,25/7/22 15:17:21,0.15,0,0.1
15:12:59.27,25/7/22 15:17:20,0.15,0,0.1
15:12:58.23,25/7/22 15:17:18,0.15,0,0.1
15:12:57.18,25/7/22 15:17:17,0.15,0,0.1
15:12:56.13,25/7/22 15:17:16,0.15,0,0.1
15:12:55.07,25/7/22 15:17:15,0.15,0,0.1
15:12:54.02,25/7/22 15:17:14,0.15,0,0.1
15:12:52.95,25/7/22 15:17:13,0.15,0,0.1
15:12:51.91,25/7/22 15:17:12,0.15,0,0.1
15:12:50.87,25/7/22 15:17:11,0.15,0,0.1
15:12:49.82,25/7/22 15:17:10,0.15,0,0.1
15:12:48.75,25/7/22 15:17:9,0.15,0,0.1
15:12:47.67,25/7/22 15:17:8,0.16,0,0.11
15:12:46.63,25/7/22 15:17:7,0.15,0,0.1
15:12:45.55,25/7/22 15:17:6,0.15,0,0.1
15:12:44.49,25/7/22 15:17:5,0.16,0,0.11
15:12:43.42,25/7/22 15:17:4,0.15,0,0.1
15:12:42.36,25/7/22 15:17:3,0.16,0,0.11
15:12:41.33,25/7/22 15:17:2,0.16,0,0.11
15:12:40.28,25/7/22 15:17:1,0.16,0,0.11
15:12:39.24,25/7/22 15:17:0,0.16,0,0.11
15:12:38.19,25/7/22 15:16:58,0.16,0,0.11
15:12:37.12,25/7/22 15:16:57,0.16,0,0.11
15:12:36.08,25/7/22 15:16:56,0.15,0,0.1
15:12:35.03,25/7/22 15:16:55,0.15,0,0.1
15:12:33.99,25/7/22 15:16:54,0.15,0,0.1
15:12:32.91,25/7/22 15:16:53,0.15,0,0.1
15:12:31.84,25/7/22 15:16:52,0.15,0,0.1
15:12:30.77,25/7/22 15:16:51,0.16,0,0.11
15:12:29.71,25/7/22 15:16:50,0.17,0,0.11
15:12:28.65,25/7/22 15:16:49,0.15,0,0.1
15:12:27.62,25/7/22 15:16:48,0.15,0,0.1
15:12:26.57,25/7/22 15:16:47,0.15,0,0.1
15:12:25.53,25/7/22 15:16:46,0.15,0,0.1
15:12:24.45,25/7/22 15:16:45,0.15,0,0.1
15:12:23.38,25/7/22 15:16:44,0.15,0,0.1
15:12:22.34,25/7/22 15:16:43,0.15,0,0.1
15:12:21.26,25/7/22 15:16:42,0.15,0,0.1
15:12:20.23,25/7/22 15:16:40,0.16,0,0.11
15:12:19.15,25/7/22 15:16:39,0.16,0,0.11
15:12:18.10,25/7/22 15:16:38,0.15,0,0.1
15:12:17.06,25/7/22 15:16:37,0.15,0,0.1
15:12:15.99,25/7/22 15:16:36,0.15,0,0.1
15:12:14.93,25/7/22 15:16:35,0.17,0,0.11
15:12:13.88,25/7/22 15:16:34,0.15,0,0.1
15:12:12.80,25/7/22 15:16:33,0.15,0,0.1
15:12:11.76,25/7/22 15:16:32,0.16,0,0.11
15:12:10.71,25/7/22 15:16:31,0.16,0,0.11
15:12:09.64,25/7/22 15:16:30,0.16,0,0.11
15:12:08.57,25/7/22 15:16:29,0.15,0,0.1
15:12:07.53,25/7/22 15:16:28,0.16,0,0.11
15:12:06.49,25/7/22 15:16:27,0.16,0,0.11
15:12:05.44,25/7/22 15:16:26,0.16,0,0.11
15:12:04.38,25/7/22 15:16:25,0.16,0,0.11
15:12:03.33,25/7/22 15:16:24,0.15,0,0.1
15:12:02.28,25/7/22 15:16:23,0.15,0,0.1
15:12:01.21,25/7/22 15:16:21,0.15,0,0.1
15:12:00.17,25/7/22 15:16:20,0.16,0,0.11
15:11:59.10,25/7/22 15:16:19,0.16,0,0.11
15:11:58.04,25/7/22 15:16:18,0.15,0,0.1
15:11:56.97,25/7/22 15:16:17,0.15,0,0.1
15:11:55.93,25/7/22 15:16:16,0.16,0,0.11
15:11:54.89,25/7/22 15:16:15,0.16,0,0.11
15:11:53.82,25/7/22 15:16:14,0.16,0,0.11
15:11:52.75,25/7/22 15:16:13,0.17,0,0.11
15:11:51.70,25/7/22 15:16:12,0.15,0,0.1
15:11:50.66,25/7/22 15:16:11,0.15,0,0.1
15:11:49.62,25/7/22 15:16:10,0.15,0,0.1
15:11:48.58,25/7/22 15:16:9,0.15,0,0.1
15:11:47.50,25/7/22 15:16:8,0.15,0,0.1
15:11:46.42,25/7/22 15:16:7,0.15,0,0.1
15:11:45.39,25/7/22 15:16:6,0.15,0,0.1
15:11:44.32,25/7/22 15:16:5,0.15,0,0.1
15:11:43.25,25/7/22 15:16:4,0.16,0,0.11
15:11:42.17,25/7/22 15:16:2,0.15,0,0.1
15:11:41.11,25/7/22 15:16:1,0.15,0,0.1
15:11:40.05,25/7/22 15:16:0,0.16,0,0.11
15:11:38.98,25/7/22 15:15:59,0.16,0,0.11
15:11:37.93,25/7/22 15:15:58,0.15,0,0.1
15:11:36.89,25/7/22 15:15:57,0.15,0,0.1
15:11:35.83,25/7/22 15:15:56,0.15,0,0.1
15:11:34.76,25/7/22 15:15:55,0.17,0,0.11
15:11:33.69,25/7/22 15:15:54,0.15,0,0.1
15:11:32.62,25/7/22 15:15:53,0.15,0,0.1
15:11:31.55,25/7/22 15:15:52,0.15,0,0.1
15:11:30.47,25/7/22 15:15:51,0.15,0,0.1
15:11:29.40,25/7/22 15:15:50,0.16,0,0.11
15:11:28.32,25/7/22 15:15:49,0.15,0,0.1
15:11:27.26,25/7/22 15:15:48,0.16,0,0.11
15:11:26.21,25/7/22 15:15:46,0.15,0,0.1
15:11:25.14,25/7/22 15:15:45,0.15,0,0.1
15:11:24.07,25/7/22 15:15:44,0.16,0,0.11
15:11:22.99,25/7/22 15:15:43,0.15,0,0.1
15:11:21.92,25/7/22 15:15:42,0.15,0,0.1
15:11:20.86,25/7/22 15:15:41,0.15,0,0.1
15:11:19.80,25/7/22 15:15:40,0.16,0,0.11
15:11:18.73,25/7/22 15:15:39,0.16,0,0.11
15:11:17.66,25/7/22 15:15:38,0.15,0,0.1
15:11:16.63,25/7/22 15:15:37,0.16,0,0.11
15:11:15.57,25/7/22 15:15:36,0.16,0,0.11
15:11:14.50,25/7/22 15:15:35,0.16,0,0.11
15:11:13.46,25/7/22 15:15:34,0.15,0,0.1
15:11:12.42,25/7/22 15:15:33,0.15,0,0.1
15:11:11.34,25/7/22 15:15:32,0.15,0,0.1
15:11:10.27,25/7/22 15:15:31,0.15,0,0.1
15:11:09.24,25/7/22 15:15:29,0.15,0,0.1
15:11:08.15,25/7/22 15:15:28,0.15,0,0.1
15:11:07.11,25/7/22 15:15:27,0.16,0,0.11
15:11:06.04,25/7/22 15:15:26,0.16,0,0.11
15:11:04.98,25/7/22 15:15:25,0.15,0,0.1
15:11:03.90,25/7/22 15:15:24,0.16,0,0.11
15:11:02.85,25/7/22 15:15:23,0.15,0,0.1
15:11:01.81,25/7/22 15:15:22,0.15,0,0.1
15:11:00.74,25/7/22 15:15:21,0.15,0,0.1
15:10:59.67,25/7/22 15:15:20,0.16,0,0.11
15:10:58.60,25/7/22 15:15:19,0.15,0,0.1
15:10:57.53,25/7/22 15:15:18,0.15,0,0.1
15:10:56.48,25/7/22 15:15:17,0.16,0,0.11
15:10:55.42,25/7/22 15:15:16,0.16,0,0.11
15:10:54.34,25/7/22 15:15:15,0.15,0,0.1
15:10:53.26,25/7/22 15:15:14,0.16,0,0.11
15:10:52.23,25/7/22 15:15:12,0.15,0,0.1
15:10:51.15,25/7/22 15:15:11,0.15,0,0.1
15:10:50.08,25/7/22 15:15:10,0.16,0,0.11
15:10:49.03,25/7/22 15:15:9,0.15,0,0.1
15:10:47.97,25/7/22 15:15:8,0.15,0,0.1
15:10:46.92,25/7/22 15:15:7,0.16,0,0.11
15:10:45.88,25/7/22 15:15:6,0.16,0,0.11
15:10:44.80,25/7/22 15:15:5,0.16,0,0.11
15:10:43.73,25/7/22 15:15:4,0.15,0,0.1
15:10:42.66,25/7/22 15:15:3,0.16,0,0.11
15:10:41.62,25/7/22 15:15:2,0.15,0,0.1
15:10:40.57,25/7/22 15:15:1,0.15,0,0.1
15:10:39.50,25/7/22 15:15:0,0.15,0,0.1
15:10:38.43,25/7/22 15:14:59,0.16,0,0.11
15:10:37.39,25/7/22 15:14:58,0.15,0,0.1
15:10:36.32,25/7/22 15:14:57,0.15,0,0.1
15:10:35.25,25/7/22 15:14:56,0.17,0,0.11
15:10:34.18,25/7/22 15:14:54,0.16,0,0.11
15:10:33.10,25/7/22 15:14:53,0.15,0,0.1
15:10:32.03,25/7/22 15:14:52,0.16,0,0.11
15:10:30.96,25/7/22 15:14:51,0.17,0,0.11
15:10:29.93,25/7/22 15:14:50,0.15,0,0.1
15:10:28.83,25/7/22 15:14:49,0.16,0,0.11
15:10:27.76,25/7/22 15:14:48,0.15,0,0.1
